update,frames,FPS,duration,rreturn_mean,rreturn_std,rreturn_min,rreturn_max,num_frames_mean,num_frames_std,num_frames_min,num_frames_max,entropy,value,policy_loss,value_loss,grad_norm,return_mean,return_std,return_min,return_max
1,2048,1469.9486629782482,1,0.0,0.0,0,0,0.0,0.0,0,0,1.9412912800908089,0.06622192054055631,0.011003985564457253,0.00013708691813008045,0.011846225,0.0,0.0,0,0
16,32768,1589.2453325044773,21,0.0,0.0,0.0,0.0,140.0,0.0,140.0,140.0,1.9429390132427216,0.0015949017761158757,0.0006254433137655724,7.738375344956694e-07,0.00029229448,0.0,0.0,0.0,0.0
17,34816,1558.5180996312508,23,0.0,0.0,0.0,0.0,140.0,0.0,140.0,140.0,1.9442395120859146,0.0011852954812638927,0.0004344210847193608,5.967969940456896e-07,0.00037981517,0.0,0.0,0.0,0.0
18,36864,1184.8394829591475,24,0.0,0.0,0.0,0.0,140.0,0.0,140.0,140.0,1.9447003901004791,0.0004527970413619187,0.0002905591927628848,6.30577044802294e-07,0.00026647892,0.0,0.0,0.0,0.0
19,38912,1534.697394675006,26,0.0,0.0,0.0,0.0,140.0,0.0,140.0,140.0,1.9448065236210823,0.00021931375363237748,0.00013484095001103924,6.256092426326632e-07,0.0003024629,0.0,0.0,0.0,0.0
20,40960,1644.687788779889,27,0.0,0.0,0.0,0.0,140.0,0.0,140.0,140.0,1.9450874254107475,8.69680337700629e-05,6.647521070135554e-05,4.990150728190201e-07,0.00024379513,0.0,0.0,0.0,0.0
21,43008,1620.7374830566548,28,0.0,0.0,0.0,0.0,140.0,0.0,140.0,140.0,1.9454105645418167,0.00034022190061477886,0.00014164089589030482,4.824291934824032e-07,0.00018625597,0.0,0.0,0.0,0.0
22,45056,1468.654099405558,30,0.0,0.0,0.0,0.0,140.0,0.0,140.0,140.0,1.9453963860869408,-8.05659840352746e-06,2.1492103599030088e-05,3.4604072229882377e-07,0.00017003494,0.0,0.0,0.0,0.0
23,47104,1057.942380250541,32,0.0,0.0,0.0,0.0,140.0,0.0,140.0,140.0,1.945306047797203,-0.0002167095331060409,-4.933909593773933e-05,5.063741816968559e-07,0.00015959398,0.0,0.0,0.0,0.0
24,49152,1363.4498674396011,33,0.0,0.0,0.0,0.0,140.0,0.0,140.0,140.0,1.9451269954442978,-5.487595649356081e-05,1.5812755236765952e-05,4.453441126983648e-07,0.0001349198,0.0,0.0,0.0,0.0
25,51200,1507.963493312684,34,0.0,0.0,0.0,0.0,140.0,0.0,140.0,140.0,1.9452712163329124,-0.00010823852926478139,-4.28495324058531e-05,2.3167200158269452e-07,0.00015808805,0.0,0.0,0.0,0.0
26,53248,1632.1728208664338,36,0.0,0.0,0.0,0.0,140.0,0.0,140.0,140.0,1.9450135827064514,0.00015745825567137217,6.350655195319632e-05,5.452563467400751e-07,0.00022617355,0.0,0.0,0.0,0.0
27,55296,1604.2300061274957,37,0.0,0.0,0.0,0.0,140.0,0.0,140.0,140.0,1.9450544491410255,-9.665351808507694e-05,-1.4680080084872316e-05,3.596585500531546e-07,0.00032911316,0.0,0.0,0.0,0.0
28,57344,1597.6809070283987,38,0.0,0.0,0.0,0.0,140.0,0.0,140.0,140.0,1.9452818855643272,7.611413064978478e-05,8.827259307508939e-05,3.626897484565461e-07,0.0001685272,0.0,0.0,0.0,0.0
29,59392,1608.6327102128168,40,0.0,0.0,0.0,0.0,140.0,0.0,140.0,140.0,1.945332869887352,-0.0001375150086460053,-6.291223485277442e-06,3.233689920278948e-07,0.00020002553,0.0,0.0,0.0,0.0
30,61440,1504.100779371775,41,0.0,0.0,0.0,0.0,140.0,0.0,140.0,140.0,1.945178359746933,7.300905258489365e-05,7.255325499500032e-06,4.2008430956030907e-07,0.00019668596,0.0,0.0,0.0,0.0
31,63488,1516.019469438562,42,0.0,0.0,0.0,0.0,140.0,0.0,140.0,140.0,1.9450099095702171,0.00018739562142400246,6.829313872458442e-05,4.340111985356998e-07,0.00018696029,0.0,0.0,0.0,0.0
32,65536,1580.33092859959,44,0.0,0.0,0.0,0.0,140.0,0.0,140.0,140.0,1.9452795013785362,-1.9073747012043896e-05,1.8147000844237482e-06,2.1536549432710217e-07,7.600956e-05,0.0,0.0,0.0,0.0
33,67584,1548.8363339936823,45,0.0,0.0,0.0,0.0,140.0,0.0,140.0,140.0,1.9454490095376968,8.805600191408303e-05,-6.813690816898088e-06,3.3235425433986165e-07,0.00026808688,0.0,0.0,0.0,0.0
34,69632,1615.108997560584,46,0.0,0.0,0.0,0.0,140.0,0.0,140.0,140.0,1.9454431235790253,-3.641500666162756e-05,-2.67854012463431e-05,2.1898249435992057e-07,0.00011310313,0.0,0.0,0.0,0.0
35,71680,1519.797699408619,47,0.0,0.0,0.0,0.0,140.0,0.0,140.0,140.0,1.9454729855060577,-6.906742055434734e-05,-1.589591178685623e-05,3.05115849918991e-07,0.00012033347,0.0,0.0,0.0,0.0
36,73728,1626.7949739796045,49,0.0,0.0,0.0,0.0,140.0,0.0,140.0,140.0,1.945534624159336,-9.122697332486496e-05,-5.319566173511703e-05,2.645063013062554e-07,0.00017753615,0.0,0.0,0.0,0.0
37,75776,1540.0711256517563,50,0.0,0.0,0.0,0.0,140.0,0.0,140.0,140.0,1.9454653412103653,-4.270411136531038e-05,-1.0662610804956785e-05,2.678588462146081e-07,0.00014298879,0.0,0.0,0.0,0.0
38,77824,1579.1185973055142,51,0.0,0.0,0.0,0.0,140.0,0.0,140.0,140.0,1.945279911160469,8.064805285812326e-06,-2.559550119940468e-05,1.9299903497582704e-07,8.508351e-05,0.0,0.0,0.0,0.0
39,79872,1608.5616188657439,53,0.0,0.0,0.0,0.0,140.0,0.0,140.0,140.0,1.9452811032533646,0.0001341933391358907,6.706141732593096e-06,2.2241544073153818e-07,8.905033e-05,0.0,0.0,0.0,0.0
40,81920,1496.5989298626378,54,0.0,0.0,0.0,0.0,140.0,0.0,140.0,140.0,1.9453936144709587,0.00011673326912386983,5.895339725725535e-05,2.2402252231046305e-07,9.9905126e-05,0.0,0.0,0.0,0.0
41,83968,1559.4840758942594,55,0.0,0.0,0.0,0.0,140.0,0.0,140.0,140.0,1.945549987256527,0.00012196943976050534,4.187091275298371e-05,1.325732306156624e-07,0.00011435224,0.0,0.0,0.0,0.0
42,86016,1614.5167383807006,57,0.0,0.0,0.0,0.0,140.0,0.0,140.0,140.0,1.9455651640892029,-1.2424349407069712e-05,-3.2262321383313974e-06,1.347850555610819e-07,9.28012e-05,0.0,0.0,0.0,0.0
43,88064,1613.7484509587694,58,0.0,0.0,0.0,0.0,140.0,0.0,140.0,140.0,1.945478767156601,7.078995554365974e-05,2.7816578409556314e-05,2.170152253455626e-07,0.00018682671,0.0,0.0,0.0,0.0
44,90112,1482.4560759934516,59,0.0,0.0,0.0,0.0,140.0,0.0,140.0,140.0,1.9449222683906555,-8.405082883200521e-05,-5.643810806077454e-05,2.2302055935341514e-07,0.00017767279,0.0,0.0,0.0,0.0
45,92160,1505.1033013351891,61,0.0,0.0,0.0,0.0,140.0,0.0,140.0,140.0,1.94485442340374,-0.0002628967110922531,-7.218343523618387e-05,2.73483093948812e-07,0.0002542982,0.0,0.0,0.0,0.0
46,94208,1584.9883287508555,62,0.0,0.0,0.0,0.0,140.0,0.0,140.0,140.0,1.9451840445399284,0.00012312046010265476,4.795130945467463e-05,2.3395765502698396e-07,0.00014462764,0.0,0.0,0.0,0.0
47,96256,1581.762670079912,63,0.0,0.0,0.0,0.0,140.0,0.0,140.0,140.0,1.9453751742839813,0.0001948983770034829,5.5392181934621476e-05,2.0257434174553168e-07,0.00018512868,0.0,0.0,0.0,0.0
48,98304,1588.7130220529473,65,0.0,0.0,0.0,0.0,140.0,0.0,140.0,140.0,1.9454850181937218,-9.105515130158892e-05,9.63639848805542e-06,2.3738901688830083e-07,0.00014859384,0.0,0.0,0.0,0.0
49,100352,1616.7331826002048,66,0.0,0.0,0.0,0.0,140.0,0.0,140.0,140.0,1.9455858319997787,0.00013956842258266988,8.157903124583754e-06,2.020516953749052e-07,0.00013160454,0.0,0.0,0.0,0.0
50,102400,1426.2673273705275,67,0.0,0.0,0.0,0.0,140.0,0.0,140.0,140.0,1.9456287175416946,8.659190052640042e-05,1.1381478515204435e-05,1.1235363750472516e-07,8.214026e-05,0.0,0.0,0.0,0.0
